image,flight_key,frame_idx,n_boxes,classes,quality_flag,manifest_quality,review_provenance,occ_deployed_pct
S3_PAIR_clean_f000558.jpg,S3_PAIR_clean,558,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000564.jpg,S3_PAIR_clean,564,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000570.jpg,S3_PAIR_clean,570,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f000576.jpg,S3_PAIR_clean,576,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000582.jpg,S3_PAIR_clean,582,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000588.jpg,S3_PAIR_clean,588,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000594.jpg,S3_PAIR_clean,594,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000600.jpg,S3_PAIR_clean,600,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000606.jpg,S3_PAIR_clean,606,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000612.jpg,S3_PAIR_clean,612,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000618.jpg,S3_PAIR_clean,618,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000624.jpg,S3_PAIR_clean,624,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000630.jpg,S3_PAIR_clean,630,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000636.jpg,S3_PAIR_clean,636,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000642.jpg,S3_PAIR_clean,642,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000648.jpg,S3_PAIR_clean,648,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000654.jpg,S3_PAIR_clean,654,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000660.jpg,S3_PAIR_clean,660,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000666.jpg,S3_PAIR_clean,666,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000672.jpg,S3_PAIR_clean,672,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000678.jpg,S3_PAIR_clean,678,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000684.jpg,S3_PAIR_clean,684,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f000690.jpg,S3_PAIR_clean,690,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000696.jpg,S3_PAIR_clean,696,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000702.jpg,S3_PAIR_clean,702,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000708.jpg,S3_PAIR_clean,708,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000714.jpg,S3_PAIR_clean,714,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000720.jpg,S3_PAIR_clean,720,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000726.jpg,S3_PAIR_clean,726,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000732.jpg,S3_PAIR_clean,732,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000738.jpg,S3_PAIR_clean,738,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000744.jpg,S3_PAIR_clean,744,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000750.jpg,S3_PAIR_clean,750,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000756.jpg,S3_PAIR_clean,756,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000762.jpg,S3_PAIR_clean,762,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000768.jpg,S3_PAIR_clean,768,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000774.jpg,S3_PAIR_clean,774,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000780.jpg,S3_PAIR_clean,780,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000786.jpg,S3_PAIR_clean,786,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000792.jpg,S3_PAIR_clean,792,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000798.jpg,S3_PAIR_clean,798,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f000804.jpg,S3_PAIR_clean,804,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000810.jpg,S3_PAIR_clean,810,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000816.jpg,S3_PAIR_clean,816,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000822.jpg,S3_PAIR_clean,822,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000828.jpg,S3_PAIR_clean,828,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000834.jpg,S3_PAIR_clean,834,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000840.jpg,S3_PAIR_clean,840,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f000846.jpg,S3_PAIR_clean,846,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f000852.jpg,S3_PAIR_clean,852,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000858.jpg,S3_PAIR_clean,858,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000864.jpg,S3_PAIR_clean,864,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000870.jpg,S3_PAIR_clean,870,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000876.jpg,S3_PAIR_clean,876,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000882.jpg,S3_PAIR_clean,882,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000888.jpg,S3_PAIR_clean,888,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000894.jpg,S3_PAIR_clean,894,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000900.jpg,S3_PAIR_clean,900,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000906.jpg,S3_PAIR_clean,906,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f000912.jpg,S3_PAIR_clean,912,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f000918.jpg,S3_PAIR_clean,918,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000924.jpg,S3_PAIR_clean,924,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000930.jpg,S3_PAIR_clean,930,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000936.jpg,S3_PAIR_clean,936,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f000942.jpg,S3_PAIR_clean,942,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000948.jpg,S3_PAIR_clean,948,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f000954.jpg,S3_PAIR_clean,954,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f000960.jpg,S3_PAIR_clean,960,2,atv_sherp+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f000966.jpg,S3_PAIR_clean,966,1,truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f000972.jpg,S3_PAIR_clean,972,1,truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f000978.jpg,S3_PAIR_clean,978,1,truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f000984.jpg,S3_PAIR_clean,984,1,truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f000990.jpg,S3_PAIR_clean,990,1,truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f000996.jpg,S3_PAIR_clean,996,1,truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001002.jpg,S3_PAIR_clean,1002,1,truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001008.jpg,S3_PAIR_clean,1008,1,truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001014.jpg,S3_PAIR_clean,1014,1,truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001020.jpg,S3_PAIR_clean,1020,1,truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001026.jpg,S3_PAIR_clean,1026,0,none,confirmed_empty,ok,human_confirmed,0
S3_PAIR_clean_f001032.jpg,S3_PAIR_clean,1032,0,none,confirmed_empty,ok,human_confirmed,0
S3_PAIR_clean_f001038.jpg,S3_PAIR_clean,1038,0,none,ok,ok,human_confirmed,0
S3_PAIR_clean_f001044.jpg,S3_PAIR_clean,1044,1,truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001050.jpg,S3_PAIR_clean,1050,0,none,ok,ok,human_confirmed,0
S3_PAIR_clean_f001056.jpg,S3_PAIR_clean,1056,0,none,confirmed_empty,ok,human_confirmed,0
S3_PAIR_clean_f001062.jpg,S3_PAIR_clean,1062,0,none,ok,ok,human_confirmed,0
S3_PAIR_clean_f001068.jpg,S3_PAIR_clean,1068,0,none,confirmed_empty,ok,human_confirmed,0
S3_PAIR_clean_f001074.jpg,S3_PAIR_clean,1074,0,none,ok,ok,human_confirmed,0
S3_PAIR_clean_f001080.jpg,S3_PAIR_clean,1080,0,none,ok,ok,human_confirmed,0
S3_PAIR_clean_f001086.jpg,S3_PAIR_clean,1086,0,none,ok,ok,human_confirmed,0
S3_PAIR_clean_f001092.jpg,S3_PAIR_clean,1092,0,none,ok,ok,human_confirmed,0
S3_PAIR_clean_f001098.jpg,S3_PAIR_clean,1098,0,none,ok,ok,human_confirmed,0
S3_PAIR_clean_f001104.jpg,S3_PAIR_clean,1104,0,none,ok,ok,human_confirmed,0
S3_PAIR_clean_f001110.jpg,S3_PAIR_clean,1110,0,none,ok,ok,human_confirmed,0
S3_PAIR_clean_f001116.jpg,S3_PAIR_clean,1116,0,none,ok,ok,human_confirmed,0
S3_PAIR_clean_f001122.jpg,S3_PAIR_clean,1122,0,none,confirmed_empty,ok,human_confirmed,0
S3_PAIR_clean_f001128.jpg,S3_PAIR_clean,1128,0,none,ok,ok,human_confirmed,0
S3_PAIR_clean_f001134.jpg,S3_PAIR_clean,1134,0,none,ok,ok,human_confirmed,0
S3_PAIR_clean_f001140.jpg,S3_PAIR_clean,1140,0,none,ok,ok,human_confirmed,0
S3_PAIR_clean_f001146.jpg,S3_PAIR_clean,1146,0,none,ok,ok,human_confirmed,0
S3_PAIR_clean_f001152.jpg,S3_PAIR_clean,1152,0,none,ok,ok,human_confirmed,0
S3_PAIR_clean_f001158.jpg,S3_PAIR_clean,1158,1,truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001164.jpg,S3_PAIR_clean,1164,0,none,ok,ok,human_confirmed,0
S3_PAIR_clean_f001170.jpg,S3_PAIR_clean,1170,1,truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001176.jpg,S3_PAIR_clean,1176,1,truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001182.jpg,S3_PAIR_clean,1182,1,truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001188.jpg,S3_PAIR_clean,1188,1,truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001194.jpg,S3_PAIR_clean,1194,1,truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001200.jpg,S3_PAIR_clean,1200,1,truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001206.jpg,S3_PAIR_clean,1206,1,truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001212.jpg,S3_PAIR_clean,1212,0,none,bad_frame,ok,human_confirmed,0
S3_PAIR_clean_f001218.jpg,S3_PAIR_clean,1218,0,none,bad_frame,ok,human_confirmed,0
S3_PAIR_clean_f001224.jpg,S3_PAIR_clean,1224,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001230.jpg,S3_PAIR_clean,1230,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001236.jpg,S3_PAIR_clean,1236,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001242.jpg,S3_PAIR_clean,1242,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001248.jpg,S3_PAIR_clean,1248,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001254.jpg,S3_PAIR_clean,1254,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001260.jpg,S3_PAIR_clean,1260,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001266.jpg,S3_PAIR_clean,1266,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001272.jpg,S3_PAIR_clean,1272,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001278.jpg,S3_PAIR_clean,1278,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001284.jpg,S3_PAIR_clean,1284,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001290.jpg,S3_PAIR_clean,1290,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001296.jpg,S3_PAIR_clean,1296,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001302.jpg,S3_PAIR_clean,1302,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001308.jpg,S3_PAIR_clean,1308,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001314.jpg,S3_PAIR_clean,1314,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001320.jpg,S3_PAIR_clean,1320,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001326.jpg,S3_PAIR_clean,1326,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001332.jpg,S3_PAIR_clean,1332,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001338.jpg,S3_PAIR_clean,1338,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001344.jpg,S3_PAIR_clean,1344,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001350.jpg,S3_PAIR_clean,1350,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001356.jpg,S3_PAIR_clean,1356,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001362.jpg,S3_PAIR_clean,1362,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001368.jpg,S3_PAIR_clean,1368,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001374.jpg,S3_PAIR_clean,1374,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001380.jpg,S3_PAIR_clean,1380,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001386.jpg,S3_PAIR_clean,1386,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001392.jpg,S3_PAIR_clean,1392,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001398.jpg,S3_PAIR_clean,1398,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001404.jpg,S3_PAIR_clean,1404,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001410.jpg,S3_PAIR_clean,1410,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001416.jpg,S3_PAIR_clean,1416,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001422.jpg,S3_PAIR_clean,1422,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001428.jpg,S3_PAIR_clean,1428,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001434.jpg,S3_PAIR_clean,1434,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001440.jpg,S3_PAIR_clean,1440,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001446.jpg,S3_PAIR_clean,1446,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001452.jpg,S3_PAIR_clean,1452,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001458.jpg,S3_PAIR_clean,1458,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001464.jpg,S3_PAIR_clean,1464,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001470.jpg,S3_PAIR_clean,1470,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001476.jpg,S3_PAIR_clean,1476,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001482.jpg,S3_PAIR_clean,1482,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001488.jpg,S3_PAIR_clean,1488,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001494.jpg,S3_PAIR_clean,1494,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001500.jpg,S3_PAIR_clean,1500,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001506.jpg,S3_PAIR_clean,1506,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001512.jpg,S3_PAIR_clean,1512,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001518.jpg,S3_PAIR_clean,1518,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001524.jpg,S3_PAIR_clean,1524,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001530.jpg,S3_PAIR_clean,1530,2,atv_sherp+rc_car,ok,ok,human_confirmed,0
S3_PAIR_clean_f001536.jpg,S3_PAIR_clean,1536,1,rc_car,ok,ok,human_confirmed,0
S3_PAIR_clean_f001542.jpg,S3_PAIR_clean,1542,0,none,ok,ok,human_confirmed,0
S3_PAIR_clean_f001548.jpg,S3_PAIR_clean,1548,0,none,ok,ok,human_confirmed,0
S3_PAIR_clean_f001554.jpg,S3_PAIR_clean,1554,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001560.jpg,S3_PAIR_clean,1560,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001566.jpg,S3_PAIR_clean,1566,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001572.jpg,S3_PAIR_clean,1572,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001578.jpg,S3_PAIR_clean,1578,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001584.jpg,S3_PAIR_clean,1584,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001590.jpg,S3_PAIR_clean,1590,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001596.jpg,S3_PAIR_clean,1596,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001602.jpg,S3_PAIR_clean,1602,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001608.jpg,S3_PAIR_clean,1608,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001614.jpg,S3_PAIR_clean,1614,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001620.jpg,S3_PAIR_clean,1620,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001626.jpg,S3_PAIR_clean,1626,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001632.jpg,S3_PAIR_clean,1632,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001638.jpg,S3_PAIR_clean,1638,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001644.jpg,S3_PAIR_clean,1644,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001650.jpg,S3_PAIR_clean,1650,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001656.jpg,S3_PAIR_clean,1656,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001662.jpg,S3_PAIR_clean,1662,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001668.jpg,S3_PAIR_clean,1668,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001674.jpg,S3_PAIR_clean,1674,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001680.jpg,S3_PAIR_clean,1680,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001686.jpg,S3_PAIR_clean,1686,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001692.jpg,S3_PAIR_clean,1692,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001698.jpg,S3_PAIR_clean,1698,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001704.jpg,S3_PAIR_clean,1704,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001710.jpg,S3_PAIR_clean,1710,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001716.jpg,S3_PAIR_clean,1716,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001722.jpg,S3_PAIR_clean,1722,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001728.jpg,S3_PAIR_clean,1728,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_PAIR_clean_f001734.jpg,S3_PAIR_clean,1734,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001740.jpg,S3_PAIR_clean,1740,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001746.jpg,S3_PAIR_clean,1746,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001752.jpg,S3_PAIR_clean,1752,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001758.jpg,S3_PAIR_clean,1758,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001764.jpg,S3_PAIR_clean,1764,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
S3_PAIR_clean_f001770.jpg,S3_PAIR_clean,1770,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,model_accepted_bulk,0
