image,flight_key,stem,role,frame_idx,t_rel,tof_cm,height_cm,yaw_deg,pitch_deg,roll_deg,battery_pct,aruco_px,gsd_at_mat_mm_px,is_anchor,segment,occ_strip_mm,occ_deployed_pct,occ_realised_pct,usable,has_car,sharpness,green_frac,quality
S3_sizesweep_f003378.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3378,184.294,,570,-11,0,-1,41,,,0,transitional,,,,0,1,73.4,0.0000,ok
S3_sizesweep_f003384.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3384,184.610,583,570,-11,0,0,41,,,0,transitional,,,,0,1,69.2,0.0000,ok
S3_sizesweep_f003390.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3390,184.994,581,570,-11,0,0,40,,,0,transitional,,,,0,1,68.5,0.0000,ok
S3_sizesweep_f003396.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3396,185.234,587,570,-11,0,0,40,,,1,transitional,,,,0,1,61.0,0.0000,ok
S3_sizesweep_f003402.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3402,185.615,589,570,-11,0,0,40,,,1,transitional,,,,0,1,71.5,0.0000,ok
S3_sizesweep_f003408.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3408,185.944,587,570,-11,0,0,40,,,1,transitional,,,,0,1,65.5,0.0000,ok
S3_sizesweep_f003414.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3414,186.336,593,570,-11,0,0,40,,,1,transitional,,,,0,1,64.1,0.0000,ok
S3_sizesweep_f003420.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3420,186.544,,570,-11,0,-1,40,,,1,transitional,,,,0,1,66.8,0.0000,ok
S3_sizesweep_f003426.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3426,186.853,578,570,-11,0,-1,40,,,1,transitional,,,,0,1,68.7,0.0000,ok
S3_sizesweep_f003432.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3432,187.145,596,570,-11,0,0,40,,,1,transitional,,,,0,1,67.4,0.0000,ok
S3_sizesweep_f003438.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3438,187.456,591,570,-11,1,0,40,,,1,transitional,,,,0,1,63.5,0.0000,ok
S3_sizesweep_f003444.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3444,187.869,591,570,-11,0,0,40,,,1,transitional,,,,0,1,61.7,0.0000,ok
S3_sizesweep_f003450.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3450,188.169,584,570,-11,1,0,40,,,1,H480_descent,0,0,,1,1,63.1,0.0000,ok
S3_sizesweep_f003456.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3456,188.410,588,570,-11,0,0,40,,,1,H480_descent,0,0,,1,1,59.3,0.0000,ok
S3_sizesweep_f003462.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3462,188.715,592,570,-11,1,0,40,,,1,H480_descent,0,0,,1,1,59.4,0.0000,ok
S3_sizesweep_f003468.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3468,189.094,581,570,-11,0,0,40,,,1,H480_descent,0,0,,1,1,58.6,0.0000,ok
S3_sizesweep_f003474.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3474,189.501,596,570,-11,0,0,40,,,1,H480_descent,0,0,,1,1,69.2,0.0000,ok
S3_sizesweep_f003480.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3480,189.728,592,570,-11,0,0,40,,,1,H480_descent,0,0,,1,1,67.4,0.0000,ok
S3_sizesweep_f003486.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3486,190.226,,570,-11,0,0,40,,,1,H480_descent,0,0,,1,1,67.7,0.0000,ok
S3_sizesweep_f003492.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3492,190.628,589,570,-11,0,0,40,,,1,H480_descent,0,0,,1,1,61.9,0.0000,ok
S3_sizesweep_f003498.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3498,191.469,591,570,-11,0,0,40,,,0,H480_descent,0,0,,1,1,64.9,0.0000,ok
S3_sizesweep_f003504.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3504,191.862,582,570,-11,0,0,40,,,0,H480_descent,0,0,,1,1,61.0,0.0000,ok
S3_sizesweep_f003510.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3510,192.094,586,570,-11,0,0,40,,,0,H480_descent,0,0,,1,1,66.3,0.0000,ok
S3_sizesweep_f003516.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3516,192.394,586,570,-11,0,0,40,,,0,H480_descent,0,0,,1,1,63.3,0.0000,ok
S3_sizesweep_f003522.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3522,192.701,600,570,-11,0,0,40,,,0,H480_descent,0,0,,1,1,72.1,0.0000,ok
S3_sizesweep_f003528.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3528,193.002,585,570,-11,0,0,40,,,0,H480_descent,0,0,,1,1,71.0,0.0000,ok
S3_sizesweep_f003534.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3534,193.401,591,570,-11,0,0,40,,,0,H480_descent,0,0,,1,1,74.9,0.0000,ok
S3_sizesweep_f003540.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3540,193.728,583,570,-11,0,0,40,,,0,H480_descent,0,0,,1,1,63.7,0.0000,ok
S3_sizesweep_f003546.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3546,194.113,587,570,-11,0,0,40,,,0,H480_descent,0,0,,1,1,66.3,0.0000,ok
S3_sizesweep_f003552.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3552,194.655,598,570,-11,0,0,40,,,0,H480_descent,0,0,,1,1,70.2,0.0000,ok
S3_sizesweep_f003558.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3558,194.970,585,570,-11,1,0,39,,,0,H480_descent,0,0,,1,1,64.4,0.0000,ok
S3_sizesweep_f003564.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3564,195.277,589,570,-11,1,0,39,,,0,H480_descent,0,0,,1,1,70.1,0.0000,ok
S3_sizesweep_f003570.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3570,195.661,571,560,-11,0,0,39,,,0,H480_descent,0,0,,1,1,92.7,0.0000,ok
S3_sizesweep_f003576.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3576,195.970,571,550,-11,0,0,39,,,0,H480_descent,0,0,,1,1,88.0,0.0000,ok
S3_sizesweep_f003582.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3582,196.194,560,540,-11,0,0,39,,,0,H480_descent,0,0,,1,1,91.4,0.0000,ok
S3_sizesweep_f003588.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3588,196.403,559,530,-11,0,0,39,,,0,H480_descent,0,0,,1,1,97.5,0.0000,ok
S3_sizesweep_f003594.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3594,196.686,553,530,-11,0,0,39,,,0,H480_descent,0,0,,1,1,108.4,0.0000,ok
S3_sizesweep_f003600.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3600,197.102,548,530,-11,0,0,39,,,0,H480_descent,0,0,,1,1,110.3,0.0000,ok
S3_sizesweep_f003606.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3606,197.405,537,520,-11,0,0,39,,,0,H480_descent,0,0,,1,1,114.6,0.0000,ok
S3_sizesweep_f003612.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3612,197.692,527,510,-11,0,0,39,,,0,H480_descent,0,0,,1,1,113.0,0.0000,ok
S3_sizesweep_f003618.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3618,198.003,515,500,-11,0,1,38,,,0,H480_descent,0,0,,1,1,108.8,0.0000,ok
S3_sizesweep_f003624.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3624,198.228,500,490,-11,0,0,38,,,0,H480_descent,0,0,,1,1,107.8,0.0000,ok
S3_sizesweep_f003630.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3630,198.621,488,470,-11,0,1,38,,,0,H480_descent,0,0,,1,1,113.0,0.0000,ok
S3_sizesweep_f003636.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3636,198.935,474,470,-11,0,1,38,,,0,H480_descent,0,0,,1,1,111.2,0.0000,ok
S3_sizesweep_f003642.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3642,199.337,462,450,-11,0,1,38,,,0,H480_descent,0,0,,1,1,114.7,0.0000,ok
S3_sizesweep_f003648.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3648,199.535,453,440,-11,0,1,38,,,0,H480_descent,0,0,,1,1,115.3,0.0000,ok
S3_sizesweep_f003654.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3654,199.769,452,440,-11,0,1,38,,,0,H480_descent,0,0,,1,1,109.0,0.0000,ok
S3_sizesweep_f003660.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3660,200.070,432,430,-11,0,1,38,,,0,H480_descent,0,0,,1,1,120.2,0.0000,ok
S3_sizesweep_f003666.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3666,200.494,447,420,-11,0,1,38,,,0,H480_descent,0,0,,1,1,118.2,0.0000,ok
S3_sizesweep_f003672.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3672,200.778,444,420,-11,-1,1,38,,,0,H480_descent,0,0,,1,1,114.1,0.0000,ok
S3_sizesweep_f003678.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3678,201.094,442,430,-11,-1,1,38,,,0,H480_descent,0,0,,1,1,124.8,0.0000,ok
S3_sizesweep_f003684.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3684,201.403,445,430,-11,-1,1,38,,,0,H480_descent,0,0,,1,1,138.2,0.0000,ok
S3_sizesweep_f003690.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3690,201.795,450,430,-11,0,1,38,,,0,H480_descent,0,0,,1,1,126.7,0.0000,ok
S3_sizesweep_f003696.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3696,203.266,453,430,-11,0,1,38,,,0,H480_descent,0,0,,1,1,127.3,0.0000,ok
S3_sizesweep_f003702.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3702,203.538,463,430,-11,0,1,38,,,0,H480_descent,0,0,,1,1,123.5,0.0000,ok
S3_sizesweep_f003708.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3708,203.845,452,430,-11,0,1,38,,,0,H480_descent,0,0,,1,1,121.7,0.0000,ok
S3_sizesweep_f003714.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3714,204.153,440,430,-11,0,0,38,,,0,H480_descent,0,0,,1,1,118.7,0.0000,ok
S3_sizesweep_f003720.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3720,204.562,446,430,-11,-1,0,38,,,0,H480_descent,0,0,,1,1,132.1,0.0000,ok
S3_sizesweep_f003726.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3726,204.798,439,420,-11,-1,1,38,,,0,H480_descent,0,0,,1,1,125.8,0.0000,ok
S3_sizesweep_f003732.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3732,205.090,442,420,-11,0,1,37,,,0,H480_descent,0,0,,1,1,133.1,0.0000,ok
S3_sizesweep_f003738.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3738,205.478,443,420,-11,-1,1,37,,,0,H480_descent,0,0,,1,1,130.4,0.0000,ok
S3_sizesweep_f003744.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3744,205.802,437,420,-11,-1,1,37,,,0,H480_descent,0,0,,1,1,129.6,0.0000,ok
S3_sizesweep_f003750.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3750,206.111,437,420,-11,-1,1,37,,,0,H480_descent,0,0,,1,1,125.0,0.0000,ok
S3_sizesweep_f003756.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3756,206.434,426,410,-11,0,1,37,,,0,H480_descent,0,0,,1,1,124.9,0.0000,ok
S3_sizesweep_f003762.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3762,206.744,400,400,-11,0,0,37,,,0,H480_descent,0,0,,1,1,117.5,0.0000,ok
S3_sizesweep_f003768.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3768,207.127,395,380,-11,0,0,37,,,1,H480_descent,0,0,,1,1,114.1,0.0000,ok
S3_sizesweep_f003774.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3774,207.531,390,370,-11,-2,1,37,,,1,H480_descent,0,0,,1,1,112.1,0.0000,ok
S3_sizesweep_f003780.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3780,207.828,386,370,-11,-1,1,37,,,1,H480_descent,0,0,,1,1,138.0,0.0000,ok
S3_sizesweep_f003786.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3786,208.062,380,360,-11,-1,1,37,,,1,H480_descent,0,0,,1,1,132.5,0.0000,ok
S3_sizesweep_f003792.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3792,208.449,370,350,-11,-1,0,37,,,1,H480_descent,0,0,,1,1,135.1,0.0000,ok
S3_sizesweep_f003798.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3798,208.754,356,340,-11,-1,0,37,,,1,H480_descent,0,0,,1,1,142.4,0.0000,ok
S3_sizesweep_f003804.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3804,209.055,360,340,-11,-1,0,37,,,1,H480_descent,0,0,,1,1,149.9,0.0000,ok
S3_sizesweep_f003810.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3810,209.294,364,340,-11,-1,0,37,,,1,H480_descent,0,0,,1,1,147.6,0.0000,ok
S3_sizesweep_f003816.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3816,209.676,363,340,-11,-1,0,37,,,1,H480_descent,0,0,,1,1,142.2,0.0000,ok
S3_sizesweep_f003822.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3822,209.987,358,340,-11,-1,0,37,,,1,transitional,,,,0,1,135.0,0.0000,ok
S3_sizesweep_f003828.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3828,210.409,363,340,-11,-1,0,37,,,1,transitional,,,,0,1,139.6,0.0000,ok
S3_sizesweep_f003834.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3834,210.721,360,340,-11,-1,0,37,,,1,transitional,,,,0,1,144.1,0.0000,ok
S3_sizesweep_f003840.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3840,211.019,355,340,-11,0,0,36,,,1,transitional,,,,0,1,146.8,0.0000,ok
S3_sizesweep_f003846.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3846,211.336,369,340,-11,-1,0,36,,,1,transitional,,,,0,1,153.6,0.0000,ok
S3_sizesweep_f003852.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3852,211.826,356,340,-11,-1,1,36,,,1,transitional,,,,0,1,145.1,0.0000,ok
S3_sizesweep_f003858.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3858,212.130,354,340,-11,0,1,36,,,1,transitional,,,,0,1,137.7,0.0000,ok
S3_sizesweep_f003864.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3864,212.346,349,330,-11,0,1,36,,,1,transitional,,,,0,1,133.7,0.0000,ok
S3_sizesweep_f003870.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3870,212.649,324,330,-11,0,1,36,,,1,transitional,,,,0,1,123.9,0.0000,ok
S3_sizesweep_f003876.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3876,213.082,288,290,-11,-1,1,36,,,0,transitional,,,,0,1,122.9,0.0000,ok
S3_sizesweep_f003882.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3882,213.467,213,230,-11,-1,1,36,,,0,transitional,,,,0,1,126.6,0.0000,ok
S3_sizesweep_f003888.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3888,213.768,186,200,-11,-1,0,36,,,0,transitional,,,,0,1,116.7,0.0000,ok
S3_sizesweep_f003894.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3894,214.075,154,160,-10,-1,1,35,,,0,transitional,,,,0,1,106.2,0.0000,ok
S3_sizesweep_f003900.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3900,214.385,117,110,-10,0,0,35,,,0,transitional,,,,0,1,102.6,0.0000,ok
S3_sizesweep_f003906.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3906,214.795,98,80,-11,0,1,35,,,0,transitional,,,,0,1,95.6,0.0000,ok
S3_sizesweep_f003912.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3912,215.031,87,60,-11,0,1,35,,,0,transitional,,,,0,1,106.2,0.0000,ok
S3_sizesweep_f003918.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3918,215.305,81,60,-11,-1,1,35,,,0,transitional,,,,0,1,117.0,0.0000,ok
S3_sizesweep_f003924.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3924,215.527,75,50,-11,0,0,35,,,0,transitional,,,,0,1,128.2,0.0000,ok
S3_sizesweep_f003930.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3930,215.931,63,40,-11,0,1,35,,,0,transitional,,,,0,1,116.5,0.0000,ok
S3_sizesweep_f003936.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3936,216.356,53,30,-10,0,0,35,,,0,transitional,,,,0,1,103.4,0.0000,ok
S3_sizesweep_f003942.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3942,216.651,34,10,-10,1,2,35,,,0,transitional,,,,0,1,87.0,0.0000,ok
S3_sizesweep_f003948.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3948,216.959,20,0,-11,0,0,35,,,0,transitional,,,,0,1,71.5,0.0000,ok
S3_sizesweep_f003954.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3954,217.175,16,0,-11,0,0,35,,,0,transitional,,,,0,1,80.5,0.0000,ok
S3_sizesweep_f003960.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3960,217.562,10,-10,-11,0,0,35,,,0,transitional,,,,0,1,68.9,0.0000,ok
S3_sizesweep_f003966.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3966,217.868,10,-10,-14,0,0,35,,,0,transitional,,,,0,1,57.3,0.0000,ok
S3_sizesweep_f003972.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3972,218.092,10,-10,-15,0,0,35,,,0,transitional,,,,0,1,79.2,0.0000,ok
S3_sizesweep_f003978.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3978,218.382,10,-10,-15,0,0,35,,,0,transitional,,,,0,1,97.1,0.0000,ok
S3_sizesweep_f003984.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3984,218.686,10,-10,-15,0,0,35,,,0,transitional,,,,0,1,98.7,0.0000,ok
S3_sizesweep_f003990.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3990,219.033,10,0,-15,0,0,34,,,0,transitional,,,,0,1,95.5,0.0000,ok
S3_sizesweep_f003996.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,3996,219.336,10,0,-15,0,0,34,,,0,transitional,,,,0,1,91.6,0.0000,ok
S3_sizesweep_f004002.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,4002,219.625,10,0,-15,0,0,34,,,0,transitional,,,,0,1,98.7,0.0000,ok
S3_sizesweep_f004008.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,4008,220.120,10,0,-15,0,0,34,,,0,transitional,,,,0,1,102.9,0.0000,ok
S3_sizesweep_f004014.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,4014,220.452,10,0,-15,0,0,34,,,0,transitional,,,,0,1,104.0,0.0000,ok
S3_sizesweep_f004020.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,4020,220.654,10,0,-15,0,0,34,,,0,transitional,,,,0,1,100.7,0.0000,ok
S3_sizesweep_f004026.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,4026,220.942,10,0,-15,0,0,34,,,0,transitional,,,,0,1,102.8,0.0000,ok
S3_sizesweep_f004032.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,4032,221.162,10,0,-14,0,0,34,,,0,transitional,,,,0,1,103.5,0.0000,ok
S3_sizesweep_f004038.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,4038,221.549,10,0,-14,0,0,34,,,0,transitional,,,,0,1,103.4,0.0000,ok
S3_sizesweep_f004044.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,4044,222.376,10,0,-13,0,0,34,,,0,transitional,,,,0,1,104.1,0.0000,ok
S3_sizesweep_f004050.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,4050,222.681,10,0,-13,0,0,34,,,0,transitional,,,,0,1,99.3,0.0000,ok
S3_sizesweep_f004056.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,4056,222.983,10,0,-12,0,0,34,,,0,transitional,,,,0,1,102.1,0.0000,ok
S3_sizesweep_f004062.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,4062,223.225,10,0,-12,0,0,34,,,0,transitional,,,,0,1,103.6,0.0000,ok
S3_sizesweep_f004068.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,4068,224.656,10,0,-12,0,0,34,,,0,transitional,,,,0,1,100.0,0.0000,ok
S3_sizesweep_f004074.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,4074,224.963,10,0,-12,0,0,34,,,0,transitional,,,,0,1,102.5,0.0000,ok
S3_sizesweep_f004080.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,4080,225.251,10,0,-11,0,0,34,,,0,transitional,,,,0,1,103.8,0.0000,ok
S3_sizesweep_f004086.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,4086,225.555,10,0,-11,0,0,34,,,0,transitional,,,,0,1,98.9,0.0000,ok
S3_sizesweep_f004092.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,4092,225.970,10,0,-11,0,0,34,,,0,transitional,,,,0,1,103.0,0.0000,ok
S3_sizesweep_f004098.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,4098,226.326,10,0,-11,0,0,34,,,0,transitional,,,,0,1,103.8,0.0000,ok
S3_sizesweep_f004104.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,4104,226.580,10,0,-11,0,0,34,,,0,transitional,,,,0,1,103.9,0.0000,ok
S3_sizesweep_f004110.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,4110,226.858,10,0,-11,0,0,34,,,0,transitional,,,,0,1,101.8,0.0000,ok
S3_sizesweep_f004116.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,4116,227.117,10,0,-11,0,0,34,,,0,transitional,,,,0,1,103.2,0.0000,ok
S3_sizesweep_f004122.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,4122,227.404,10,0,-11,0,0,34,,,0,transitional,,,,0,1,104.2,0.0000,ok
S3_sizesweep_f004128.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,4128,227.678,10,0,-11,0,0,34,,,0,transitional,,,,0,1,99.0,0.0000,ok
S3_sizesweep_f004134.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,4134,227.950,10,0,-11,0,0,34,,,0,transitional,,,,0,1,102.2,0.0000,ok
S3_sizesweep_f004140.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,4140,228.253,10,0,-11,0,0,34,,,0,transitional,,,,0,1,103.4,0.0000,ok
S3_sizesweep_f004146.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,4146,228.538,10,0,-11,0,0,34,,,0,transitional,,,,0,1,103.7,0.0000,ok
S3_sizesweep_f004152.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,4152,228.932,10,0,-11,0,0,34,,,0,transitional,,,,0,1,101.9,0.0000,ok
S3_sizesweep_f004158.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,4158,229.140,10,0,-11,0,0,34,,,0,transitional,,,,0,1,103.1,0.0000,ok
S3_sizesweep_f004164.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,4164,229.442,10,0,-11,0,0,34,,,0,transitional,,,,0,1,103.7,0.0000,ok
S3_sizesweep_f004170.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,4170,229.756,10,0,-11,0,0,34,,,0,transitional,,,,0,1,101.1,0.0000,ok
S3_sizesweep_f004176.jpg,S3_sizesweep,S3_court2_sizesweep_20260815_092534,S3_sizesweep,4176,230.159,10,0,-11,0,0,34,,,0,transitional,,,,0,1,103.1,0.0000,ok
