image,flight_key,stem,role,frame_idx,t_rel,tof_cm,height_cm,yaw_deg,pitch_deg,roll_deg,battery_pct,aruco_px,gsd_at_mat_mm_px,is_anchor,segment,occ_strip_mm,occ_deployed_pct,occ_realised_pct,usable,has_car,sharpness,quality_tier,occ_realised_match_dist,occ_realised_ref_image,occ_realised_band,fully_occluded
S2_PAIR_occ75_f001575.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1575,69.188,291,280,121,0,-1,25,,,0,flight,162,75,0.0,1,1,174.9,soft_moderate,13.5,S2_PAIR_clean_f002436.jpg,indeterminate,0
S2_PAIR_occ75_f001582.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1582,69.417,294,280,121,0,-2,25,,,0,flight,162,75,0.0,1,1,181.7,soft_moderate,13.3,S2_PAIR_clean_f002436.jpg,indeterminate,0
S2_PAIR_occ75_f001589.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1589,69.680,296,280,121,0,-2,24,,,0,flight,162,75,0.0,1,1,185.9,sharp,12.9,S2_PAIR_clean_f002436.jpg,indeterminate,0
S2_PAIR_occ75_f001596.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1596,69.933,293,280,121,0,-1,24,,,0,flight,162,75,0.0,1,1,193.1,sharp,12.6,S2_PAIR_clean_f002436.jpg,indeterminate,0
S2_PAIR_occ75_f001603.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1603,70.152,299,280,121,0,-2,24,,,0,flight,162,75,0.0,1,1,189.6,sharp,12.5,S2_PAIR_clean_f002436.jpg,indeterminate,0
S2_PAIR_occ75_f001610.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1610,70.455,296,280,120,0,-2,24,,,0,flight,162,75,0.0,1,1,210.1,sharp,12.3,S2_PAIR_clean_f002436.jpg,indeterminate,0
S2_PAIR_occ75_f001617.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1617,70.759,295,280,120,0,-2,24,,,0,flight,162,75,0.0,1,1,227.7,sharp,12.3,S2_PAIR_clean_f002436.jpg,indeterminate,0
S2_PAIR_occ75_f001624.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1624,71.074,292,280,121,0,-2,24,,,0,flight,162,75,0.0,1,1,189.1,sharp,12.5,S2_PAIR_clean_f002436.jpg,indeterminate,0
S2_PAIR_occ75_f001631.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1631,71.360,292,280,121,0,-2,24,,,0,flight,162,75,0.0,1,1,183.5,sharp,12.4,S2_PAIR_clean_f002436.jpg,indeterminate,0
S2_PAIR_occ75_f001638.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1638,71.685,286,280,120,0,0,24,,,0,flight,162,75,0.0,1,1,181.4,soft_moderate,12.7,S2_PAIR_clean_f002436.jpg,indeterminate,0
S2_PAIR_occ75_f001645.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1645,71.892,287,280,122,0,2,24,,,0,flight,162,75,0.0,1,1,170.5,soft_moderate,12.8,S2_PAIR_clean_f002436.jpg,indeterminate,0
S2_PAIR_occ75_f001652.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1652,72.183,288,280,130,0,1,24,,,0,flight,162,75,0.0,1,1,152.9,soft_heavy,5.4,S2_PAIR_clean_f002597.jpg,indeterminate,0
S2_PAIR_occ75_f001659.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1659,72.489,287,280,139,-1,0,24,,,0,flight,162,75,12.6,1,1,160.2,soft_heavy,4.4,S2_PAIR_clean_f002611.jpg,indeterminate,0
S2_PAIR_occ75_f001666.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1666,72.781,291,280,146,-1,0,23,,,0,flight,162,75,0.0,1,1,149.3,soft_heavy,4.5,S2_PAIR_clean_f002618.jpg,indeterminate,0
S2_PAIR_occ75_f001673.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1673,72.961,286,280,152,-1,0,23,,,0,flight,162,75,0.0,1,1,161.2,soft_heavy,15.8,S2_PAIR_clean_f002737.jpg,indeterminate,0
S2_PAIR_occ75_f001680.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1680,73.234,295,280,155,-2,0,23,,,0,flight,162,75,0.0,1,1,166.5,soft_heavy,12.9,S2_PAIR_clean_f002737.jpg,indeterminate,0
S2_PAIR_occ75_f001687.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1687,73.450,293,280,155,-1,-1,23,,,0,flight,162,75,0.0,1,1,178.0,soft_moderate,13.1,S2_PAIR_clean_f002737.jpg,indeterminate,0
S2_PAIR_occ75_f001694.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1694,73.694,296,280,155,-1,-6,23,,,0,flight,162,75,1.5,1,1,187.2,sharp,12.9,S2_PAIR_clean_f002737.jpg,indeterminate,0
S2_PAIR_occ75_f001701.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1701,73.950,292,290,155,-1,-6,23,,,0,flight,162,75,1.4,1,1,185.9,sharp,12.6,S2_PAIR_clean_f002737.jpg,indeterminate,0
S2_PAIR_occ75_f001708.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1708,74.258,294,290,155,0,-5,23,,,0,flight,162,75,0.0,1,1,183.3,sharp,12.7,S2_PAIR_clean_f002737.jpg,indeterminate,0
S2_PAIR_occ75_f001715.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1715,74.508,298,290,155,-1,-3,23,,,0,flight,162,75,0.7,1,1,186.0,sharp,13.0,S2_PAIR_clean_f002737.jpg,indeterminate,0
S2_PAIR_occ75_f001722.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1722,74.731,293,280,155,-1,-2,23,,,0,flight,162,75,3.9,1,1,188.1,sharp,13.4,S2_PAIR_clean_f002737.jpg,indeterminate,0
S2_PAIR_occ75_f001729.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1729,75.069,286,280,155,0,-3,23,,,0,flight,162,75,4.1,1,1,179.1,soft_moderate,13.8,S2_PAIR_clean_f002737.jpg,indeterminate,0
S2_PAIR_occ75_f001736.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1736,75.363,284,280,155,0,-4,23,,,0,flight,162,75,7.6,1,1,191.0,sharp,14.4,S2_PAIR_clean_f002737.jpg,indeterminate,0
S2_PAIR_occ75_f001743.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1743,75.728,286,280,155,-1,-2,23,,,0,flight,162,75,0.0,1,1,195.6,sharp,15.0,S2_PAIR_clean_f002737.jpg,indeterminate,0
S2_PAIR_occ75_f001750.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1750,75.964,290,280,155,-1,-2,23,,,0,flight,162,75,4.1,1,1,196.4,sharp,15.4,S2_PAIR_clean_f002737.jpg,indeterminate,0
S2_PAIR_occ75_f001757.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1757,76.184,295,280,155,-1,-2,23,,,0,flight,162,75,0.0,1,1,192.2,sharp,15.8,S2_PAIR_clean_f002737.jpg,indeterminate,0
S2_PAIR_occ75_f001764.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1764,76.450,298,280,155,-1,-3,23,,,0,flight,162,75,17.4,1,1,204.5,sharp,15.2,S2_PAIR_clean_f002730.jpg,indeterminate,0
S2_PAIR_occ75_f001771.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1771,76.901,296,280,155,-1,-4,23,,,0,flight,162,75,11.3,1,1,210.9,sharp,14.3,S2_PAIR_clean_f002730.jpg,indeterminate,0
S2_PAIR_occ75_f001778.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1778,77.196,295,280,155,-1,-4,23,,,0,flight,162,75,16.0,1,1,213.9,sharp,13.9,S2_PAIR_clean_f002730.jpg,indeterminate,0
S2_PAIR_occ75_f001785.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1785,77.388,304,290,155,-1,-4,23,,,0,flight,162,75,13.1,1,1,211.4,sharp,13.6,S2_PAIR_clean_f002730.jpg,indeterminate,0
S2_PAIR_occ75_f001792.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1792,77.634,301,290,155,-1,-4,22,,,0,flight,162,75,1.5,1,1,210.2,sharp,13.3,S2_PAIR_clean_f002730.jpg,indeterminate,0
S2_PAIR_occ75_f001799.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1799,77.910,300,290,155,0,-4,22,,,0,flight,162,75,11.9,1,1,194.5,sharp,12.7,S2_PAIR_clean_f002730.jpg,indeterminate,0
S2_PAIR_occ75_f001806.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1806,78.173,293,280,156,-3,-4,22,,,0,flight,162,75,11.6,1,1,181.3,soft_moderate,12.5,S2_PAIR_clean_f002730.jpg,indeterminate,0
S2_PAIR_occ75_f001813.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1813,78.420,288,280,155,0,-5,22,,,0,flight,162,75,10.2,1,1,173.3,soft_moderate,12.2,S2_PAIR_clean_f002730.jpg,indeterminate,0
S2_PAIR_occ75_f001820.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1820,78.618,298,280,155,0,-4,22,,,0,flight,162,75,10.0,1,1,175.1,soft_moderate,12.0,S2_PAIR_clean_f002730.jpg,indeterminate,0
S2_PAIR_occ75_f001827.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1827,78.926,294,280,155,-2,-5,22,,,0,flight,162,75,7.2,1,1,176.4,soft_moderate,11.7,S2_PAIR_clean_f002730.jpg,indeterminate,0
S2_PAIR_occ75_f001834.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1834,79.167,291,280,155,-2,-4,22,,,0,flight,162,75,4.3,1,1,187.1,sharp,11.8,S2_PAIR_clean_f002730.jpg,indeterminate,0
S2_PAIR_occ75_f001841.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1841,79.477,295,280,155,-1,-6,22,,,0,flight,162,75,,0,1,180.9,soft_moderate,,,indeterminate,0
S2_PAIR_occ75_f001848.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1848,79.767,285,280,155,-2,-5,22,,,0,flight,162,75,,0,1,176.2,soft_moderate,,,indeterminate,0
S2_PAIR_occ75_f001855.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1855,80.046,297,280,155,-1,-5,22,,,0,flight,162,75,,0,1,169.2,soft_moderate,,,indeterminate,0
S2_PAIR_occ75_f001862.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1862,80.318,302,280,155,-1,-4,22,,,0,flight,162,75,,0,1,172.8,soft_moderate,,,indeterminate,0
S2_PAIR_occ75_f001869.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1869,80.580,321,290,155,-1,-5,22,,,0,flight,162,75,,0,1,183.5,sharp,,,indeterminate,0
S2_PAIR_occ75_f001876.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1876,80.850,319,300,155,-1,0,22,,,0,flight,162,75,,0,1,200.3,sharp,,,indeterminate,0
S2_PAIR_occ75_f001883.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1883,81.185,320,300,157,-1,0,22,,,0,flight,162,75,,0,1,158.7,soft_heavy,,,indeterminate,0
S2_PAIR_occ75_f001890.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1890,81.484,304,300,169,0,0,22,,,0,flight,162,75,,0,1,166.9,soft_heavy,,,indeterminate,0
S2_PAIR_occ75_f001897.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1897,81.769,304,290,176,0,0,22,,,0,flight,162,75,,0,1,174.8,soft_moderate,,,indeterminate,0
S2_PAIR_occ75_f001904.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1904,82.013,292,290,177,0,-1,22,,,0,flight,162,75,,0,1,159.4,soft_heavy,,,indeterminate,0
S2_PAIR_occ75_f001911.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1911,82.275,289,280,177,0,0,22,,,0,flight,162,75,,0,1,172.7,soft_moderate,,,indeterminate,0
S2_PAIR_occ75_f001918.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1918,82.559,292,280,177,0,-7,22,,,0,flight,162,75,,0,1,155.4,soft_heavy,,,indeterminate,0
S2_PAIR_occ75_f001925.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1925,82.836,290,280,177,0,-7,22,,,0,flight,162,75,,0,1,208.6,sharp,,,indeterminate,0
S2_PAIR_occ75_f001932.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1932,83.051,283,280,177,0,-7,22,,,0,flight,162,75,10.1,1,1,171.2,soft_moderate,11.6,S2_PAIR_clean_f002912.jpg,indeterminate,0
S2_PAIR_occ75_f001939.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1939,83.324,287,280,178,0,-6,22,,,0,flight,162,75,14.6,1,1,173.3,soft_moderate,11.7,S2_PAIR_clean_f002912.jpg,indeterminate,0
S2_PAIR_occ75_f001946.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1946,83.634,285,280,178,0,-5,22,,,0,flight,162,75,11.3,1,1,180.8,soft_moderate,14.4,S2_PAIR_clean_f002912.jpg,indeterminate,0
S2_PAIR_occ75_f001953.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1953,84.024,286,280,177,0,-4,22,,,0,flight,162,75,9.2,1,1,192.7,sharp,15.6,S2_PAIR_clean_f002912.jpg,indeterminate,0
S2_PAIR_occ75_f001960.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1960,84.317,292,280,177,0,-3,22,,,0,flight,162,75,14.9,1,1,192.7,sharp,16.4,S2_PAIR_clean_f002905.jpg,indeterminate,0
S2_PAIR_occ75_f001967.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1967,84.585,293,280,177,1,-2,22,,,0,flight,162,75,6.9,1,1,197.6,sharp,15.9,S2_PAIR_clean_f002905.jpg,indeterminate,0
S2_PAIR_occ75_f001974.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1974,84.984,293,280,177,0,-2,22,,,0,flight,162,75,13.0,1,1,175.5,soft_moderate,15.0,S2_PAIR_clean_f002905.jpg,indeterminate,0
S2_PAIR_occ75_f001981.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1981,85.211,299,290,178,0,-3,22,,,0,flight,162,75,0.0,1,1,173.9,soft_moderate,14.5,S2_PAIR_clean_f002905.jpg,indeterminate,0
S2_PAIR_occ75_f001988.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1988,85.500,308,290,178,0,-2,22,,,0,flight,162,75,3.4,1,1,191.2,sharp,13.9,S2_PAIR_clean_f002905.jpg,indeterminate,0
S2_PAIR_occ75_f001995.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,1995,85.775,308,290,177,0,-3,21,,,0,flight,162,75,0.0,1,1,195.2,sharp,13.7,S2_PAIR_clean_f002905.jpg,indeterminate,0
S2_PAIR_occ75_f002002.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2002,86.055,305,290,177,0,-3,21,,,0,flight,162,75,0.0,1,1,185.5,sharp,13.4,S2_PAIR_clean_f002905.jpg,indeterminate,0
S2_PAIR_occ75_f002009.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2009,86.316,298,290,178,0,-3,21,,,0,flight,162,75,0.0,1,1,187.3,sharp,13.5,S2_PAIR_clean_f002905.jpg,indeterminate,0
S2_PAIR_occ75_f002016.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2016,86.623,298,290,177,0,-3,21,,,0,flight,162,75,0.0,1,1,192.2,sharp,13.6,S2_PAIR_clean_f002905.jpg,indeterminate,0
S2_PAIR_occ75_f002023.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2023,86.881,304,290,178,1,-3,21,,,0,flight,162,75,5.8,1,1,195.9,sharp,13.6,S2_PAIR_clean_f002905.jpg,indeterminate,0
S2_PAIR_occ75_f002030.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2030,87.198,294,290,177,0,-2,21,,,0,flight,162,75,0.0,1,1,192.2,sharp,13.8,S2_PAIR_clean_f002905.jpg,indeterminate,0
S2_PAIR_occ75_f002037.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2037,87.545,294,290,177,0,1,21,,,0,flight,162,75,6.5,1,1,186.0,sharp,13.9,S2_PAIR_clean_f002905.jpg,indeterminate,0
S2_PAIR_occ75_f002044.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2044,87.825,294,290,-177,-1,1,21,,,0,flight,162,75,24.6,1,1,171.7,soft_moderate,15.1,S2_PAIR_clean_f003087.jpg,indeterminate,0
S2_PAIR_occ75_f002051.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2051,88.047,295,290,-171,-1,1,21,,,0,flight,162,75,28.4,1,1,156.1,soft_heavy,11.2,S2_PAIR_clean_f003038.jpg,indeterminate,0
S2_PAIR_occ75_f002058.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2058,88.351,293,290,-162,-1,0,21,,,0,flight,162,75,2.1,1,1,170.0,soft_moderate,10.3,S2_PAIR_clean_f003101.jpg,indeterminate,0
S2_PAIR_occ75_f002065.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2065,88.640,298,290,-156,-1,0,21,,,0,flight,162,75,19.8,1,1,202.5,sharp,11.3,S2_PAIR_clean_f003115.jpg,indeterminate,0
S2_PAIR_occ75_f002072.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2072,88.983,296,280,-154,-3,0,21,,,0,flight,162,75,12.6,1,1,192.9,sharp,10.7,S2_PAIR_clean_f003136.jpg,indeterminate,0
S2_PAIR_occ75_f002079.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2079,89.251,293,280,-154,-2,-5,21,,,0,flight,162,75,14.9,1,1,188.1,sharp,11.5,S2_PAIR_clean_f003136.jpg,indeterminate,0
S2_PAIR_occ75_f002086.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2086,89.623,300,290,-154,0,-6,21,,,0,flight,162,75,2.9,1,1,211.8,sharp,11.6,S2_PAIR_clean_f003136.jpg,indeterminate,0
S2_PAIR_occ75_f002093.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2093,89.924,298,290,-154,0,-5,21,,,0,flight,162,75,49.2,1,1,217.3,sharp,10.7,S2_PAIR_clean_f003136.jpg,partial,0
S2_PAIR_occ75_f002100.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2100,90.211,298,290,-154,0,-4,21,,,0,flight,162,75,39.0,1,1,205.8,sharp,10.6,S2_PAIR_clean_f003129.jpg,partial,0
S2_PAIR_occ75_f002107.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2107,90.445,301,290,-154,0,-3,21,,,0,flight,162,75,31.9,1,1,212.0,sharp,10.5,S2_PAIR_clean_f003129.jpg,partial,0
S2_PAIR_occ75_f002114.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2114,90.748,296,290,-154,0,-2,21,,,0,flight,162,75,65.3,1,1,211.2,sharp,11.1,S2_PAIR_clean_f003129.jpg,heavy,0
S2_PAIR_occ75_f002121.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2121,91.151,293,290,-154,0,-2,21,,,0,flight,162,75,23.3,1,1,227.3,sharp,10.8,S2_PAIR_clean_f003157.jpg,indeterminate,0
S2_PAIR_occ75_f002128.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2128,91.476,288,280,-154,0,-2,21,,,0,flight,162,75,39.3,1,1,250.8,sharp,10.8,S2_PAIR_clean_f003171.jpg,partial,0
S2_PAIR_occ75_f002135.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2135,91.718,299,280,-154,0,-2,21,,,0,flight,162,75,26.4,1,1,250.7,sharp,11.4,S2_PAIR_clean_f003185.jpg,indeterminate,0
S2_PAIR_occ75_f002142.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2142,91.978,307,280,-154,0,-2,21,,,0,flight,162,75,18.7,1,1,207.9,sharp,8.9,S2_PAIR_clean_f003185.jpg,indeterminate,0
S2_PAIR_occ75_f002149.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2149,92.243,314,290,-154,0,-2,21,,,0,flight,162,75,29.0,1,1,226.4,sharp,8.3,S2_PAIR_clean_f003192.jpg,indeterminate,0
S2_PAIR_occ75_f002156.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2156,92.574,310,290,-154,0,-1,21,,,0,flight,162,75,17.3,1,1,220.1,sharp,8.0,S2_PAIR_clean_f003206.jpg,indeterminate,0
S2_PAIR_occ75_f002163.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2163,92.846,306,290,-154,0,-2,20,,,0,flight,162,75,37.1,1,1,240.2,sharp,7.9,S2_PAIR_clean_f003206.jpg,partial,0
S2_PAIR_occ75_f002170.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2170,93.053,301,290,-154,-1,-2,20,,,0,flight,162,75,24.5,1,1,209.1,sharp,7.9,S2_PAIR_clean_f003213.jpg,indeterminate,0
S2_PAIR_occ75_f002177.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2177,93.329,296,290,-154,-1,-2,20,,,0,flight,162,75,33.8,1,1,200.8,sharp,8.1,S2_PAIR_clean_f003220.jpg,partial,0
S2_PAIR_occ75_f002184.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2184,93.582,290,290,-154,-1,-2,20,,,0,flight,162,75,25.0,1,1,212.6,sharp,8.2,S2_PAIR_clean_f003227.jpg,indeterminate,0
S2_PAIR_occ75_f002191.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2191,93.864,287,280,-154,-1,-3,20,,,0,flight,162,75,36.8,1,1,209.1,sharp,8.2,S2_PAIR_clean_f003234.jpg,partial,0
S2_PAIR_occ75_f002198.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2198,94.154,288,280,-154,-1,-2,20,,,0,flight,162,75,33.3,1,1,218.2,sharp,9.2,S2_PAIR_clean_f003234.jpg,partial,0
S2_PAIR_occ75_f002205.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2205,94.408,284,280,-154,-1,-2,20,,,0,flight,162,75,30.8,1,1,222.9,sharp,10.4,S2_PAIR_clean_f003234.jpg,indeterminate,0
S2_PAIR_occ75_f002212.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2212,94.682,291,280,-154,-1,1,20,,,0,flight,162,75,37.9,1,1,213.5,sharp,12.4,S2_PAIR_clean_f003234.jpg,partial,0
S2_PAIR_occ75_f002219.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2219,94.993,289,280,-152,-1,1,20,,,0,flight,162,75,13.6,1,1,180.2,soft_moderate,10.8,S2_PAIR_clean_f003213.jpg,indeterminate,0
S2_PAIR_occ75_f002226.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2226,95.307,291,280,-142,0,1,20,,,0,flight,162,75,27.5,1,1,170.5,soft_moderate,15.8,S2_PAIR_clean_f003241.jpg,indeterminate,0
S2_PAIR_occ75_f002233.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2233,95.526,286,280,-137,0,0,20,,,0,flight,162,75,30.5,1,1,194.0,sharp,15.3,S2_PAIR_clean_f003325.jpg,indeterminate,0
S2_PAIR_occ75_f002240.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2240,95.761,295,280,-130,0,0,20,,,0,flight,162,75,28.8,1,1,226.5,sharp,11.6,S2_PAIR_clean_f003325.jpg,indeterminate,0
S2_PAIR_occ75_f002247.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2247,96.115,293,280,-129,-1,2,20,,,0,flight,162,75,25.9,1,1,194.4,sharp,12.4,S2_PAIR_clean_f003255.jpg,indeterminate,0
S2_PAIR_occ75_f002254.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2254,96.393,295,280,-128,0,-5,20,,,0,flight,162,75,37.0,1,1,217.2,sharp,10.8,S2_PAIR_clean_f003255.jpg,partial,0
S2_PAIR_occ75_f002261.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2261,96.669,297,280,-127,0,-6,20,,,0,flight,162,75,38.3,1,1,219.3,sharp,10.9,S2_PAIR_clean_f003262.jpg,partial,0
S2_PAIR_occ75_f002268.jpg,S2_PAIR_occ75,S2_futsal_occ75_20260808_085712,S2_PAIR_occ75,2268,96.920,289,280,-127,0,-5,20,,,0,flight,162,75,30.3,1,1,219.5,sharp,11.9,S2_PAIR_clean_f003255.jpg,indeterminate,0
