stem,role,frame_idx,t_rel,tof_cm,height_cm,yaw_deg,aruco_px,gsd_at_mat_mm_px,blur,tags
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,1872,89.623,221,190,30,,,222,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,1880,89.894,221,200,30,,,203,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,1888,90.304,226,200,30,,,205,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,1896,90.557,222,200,30,,,212,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,1904,90.877,222,200,30,,,218,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,1912,91.159,217,200,31,,,190,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,1920,91.474,215,200,40,,,176,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,1928,91.796,221,200,44,,,188,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,1936,92.076,220,200,44,,,214,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,1944,92.363,219,200,44,,,231,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,1952,92.662,223,200,44,,,195,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,1960,93.008,228,200,44,,,259,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,1968,93.291,224,200,44,,,242,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,1976,93.556,221,200,44,,,219,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,1984,93.854,218,200,44,,,203,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,1992,94.160,217,200,44,21.3,4.52,199,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2000,94.473,223,200,44,19.0,5.07,204,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2008,94.749,218,200,44,17.0,5.66,197,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2016,95.071,221,200,44,,,191,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2024,95.323,218,200,44,,,218,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2032,95.606,222,200,44,15.0,6.42,259,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2040,95.869,225,200,44,15.3,6.29,247,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2048,96.212,220,200,44,,,216,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2056,96.514,224,200,44,,,254,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2064,96.846,223,200,44,,,244,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2072,97.273,209,190,44,,,206,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2080,97.675,212,190,44,,,204,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2088,97.993,219,190,44,,,235,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2096,98.292,224,200,44,,,244,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2104,98.707,226,200,44,,,268,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2112,99.022,225,200,44,,,232,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2120,99.442,226,200,44,,,290,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2128,99.724,217,200,44,,,214,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2136,100.004,213,200,44,,,216,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2144,100.300,212,190,44,,,232,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2152,100.608,213,190,44,,,257,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2160,100.897,218,190,44,,,167,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2168,101.178,219,190,44,,,260,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2176,101.507,224,200,44,,,285,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2184,101.775,223,200,44,,,286,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2192,102.060,218,200,44,,,299,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2200,102.353,218,200,44,,,292,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2208,102.705,218,190,44,,,301,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2216,102.929,217,200,44,,,290,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2224,103.195,229,200,44,,,271,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2232,103.493,236,200,44,,,287,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2240,103.774,241,210,44,,,294,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2248,104.030,233,210,44,,,274,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2256,104.337,221,210,44,,,266,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2264,104.624,209,190,44,,,273,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2272,104.907,206,190,44,,,259,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2280,105.220,207,190,48,,,209,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2288,105.553,215,190,59,,,174,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2296,105.859,219,190,63,,,192,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2304,106.191,223,200,63,,,239,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2312,106.511,224,200,63,,,257,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2320,106.809,222,200,63,,,269,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2328,107.071,222,200,63,,,224,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2336,107.332,224,200,63,,,252,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2344,107.610,220,200,63,,,237,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2352,107.860,219,200,63,,,259,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2360,108.221,218,200,63,,,257,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2368,108.524,218,190,63,,,240,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2376,108.937,231,200,64,,,196,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2384,109.342,226,200,64,,,312,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2392,109.677,225,200,63,,,100,blur_heavy
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2400,110.008,230,200,63,,,260,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2408,110.326,222,200,63,,,278,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2416,110.658,223,200,63,,,219,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2424,110.910,223,200,63,,,255,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2432,111.191,216,200,63,,,239,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2440,111.494,213,190,63,,,242,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2448,111.788,214,190,63,,,253,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2456,112.057,206,190,63,,,242,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2464,112.322,205,190,63,,,240,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2472,112.612,209,190,63,,,276,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2480,112.877,215,190,63,,,384,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2488,113.210,212,190,63,,,398,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2496,113.496,223,190,63,,,358,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2504,113.762,226,200,63,,,218,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2512,114.078,231,200,63,,,233,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2520,114.420,239,210,63,,,217,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2528,114.777,231,210,63,,,223,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2536,115.037,224,200,69,,,190,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2544,115.344,223,200,73,,,168,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2552,115.595,219,200,76,,,225,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2560,115.906,217,190,76,,,185,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2568,116.195,215,190,76,,,229,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2576,116.509,219,190,76,,,222,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2584,116.824,220,200,76,,,233,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2592,117.094,221,200,76,,,203,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2600,117.409,220,200,76,,,229,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2608,117.711,222,200,76,,,249,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2616,118.051,222,200,76,,,216,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2624,118.326,223,200,76,,,231,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2632,118.630,220,200,76,,,236,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2640,118.930,217,200,76,,,228,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2648,119.279,218,190,79,,,174,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2656,119.614,216,190,86,,,192,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2664,119.957,221,190,90,,,206,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2672,120.274,220,200,91,,,208,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2680,120.661,232,200,93,,,243,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2688,120.920,229,200,93,,,244,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2696,121.220,221,200,93,,,244,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2704,121.525,218,200,93,,,227,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2712,121.805,219,190,93,,,256,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2720,122.093,220,190,93,,,248,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2728,122.406,224,200,93,,,248,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2736,122.675,231,200,93,,,247,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2744,123.041,227,200,93,,,244,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2752,123.296,224,200,93,,,200,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2760,123.672,217,200,100,,,193,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2768,124.071,215,190,107,,,293,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2776,124.353,217,190,108,,,211,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2784,124.658,226,190,108,,,282,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2792,124.939,222,200,108,,,298,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2800,125.220,224,200,108,,,291,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2808,125.544,218,200,108,,,276,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2816,125.927,218,190,108,,,384,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2824,126.158,217,190,108,,,367,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2832,126.462,221,200,108,,,352,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2840,126.757,225,200,108,,,269,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2848,127.127,226,200,108,,,253,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2856,127.437,227,200,108,,,278,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2864,127.795,224,200,108,,,265,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2872,128.053,217,200,108,,,271,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2880,128.355,212,200,108,,,262,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2888,128.687,219,190,108,,,211,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2896,128.995,226,200,107,,,252,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2904,129.326,222,200,107,,,248,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2912,129.603,216,200,108,,,279,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2920,129.871,207,190,107,,,253,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2928,130.158,206,190,107,,,249,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2936,130.457,209,190,109,,,156,blur_moderate
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2944,130.749,216,190,115,,,208,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2952,131.060,221,190,121,,,218,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2960,131.354,226,200,127,,,259,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2968,131.693,230,200,128,,,291,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2976,131.961,228,200,127,,,311,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2984,132.286,223,200,127,,,276,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,2992,132.650,234,200,128,,,266,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3000,132.959,233,200,128,,,281,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3008,133.272,228,210,128,,,203,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3016,133.592,241,210,128,,,311,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3024,133.906,232,210,128,,,263,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3032,134.167,208,200,128,,,262,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3040,134.438,191,190,127,,,259,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3048,134.861,192,180,127,,,283,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3056,135.221,209,180,128,,,284,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3064,135.537,226,190,128,,,283,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3072,135.859,237,200,128,,,270,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3080,136.128,237,210,128,,,295,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3088,136.445,228,210,128,,,280,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3096,136.696,213,200,128,,,229,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3104,136.956,209,200,128,,,270,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3112,137.239,209,190,128,,,260,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3120,137.624,211,190,128,,,232,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3128,137.887,228,190,128,,,250,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3136,138.165,230,200,128,,,261,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3144,138.504,224,200,128,,,231,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3152,138.756,217,200,128,,,265,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3160,139.058,212,200,128,,,274,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3168,139.353,216,190,128,,,235,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3176,139.691,227,190,128,,,265,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3184,139.978,224,200,128,,,266,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3192,140.262,223,200,128,,,243,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3200,140.578,222,200,128,,,257,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3208,140.858,222,200,131,,,212,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3216,141.139,220,200,138,,,218,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3224,141.452,219,200,145,,,286,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3232,141.777,219,200,146,,,286,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3240,142.056,217,200,146,,,295,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3248,142.421,221,200,146,,,257,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3256,142.798,223,200,145,,,299,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3264,143.056,224,200,145,,,312,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3272,143.364,222,200,145,,,329,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3280,143.624,220,200,145,,,308,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3288,143.922,219,200,145,,,303,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3296,144.263,217,190,145,,,297,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3304,144.544,217,190,145,,,295,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3312,144.844,222,200,145,,,270,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3320,145.159,234,200,145,,,286,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3328,145.549,232,210,145,,,284,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3336,146.080,216,200,145,,,278,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3344,146.222,209,200,145,,,301,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3352,146.520,206,190,145,,,299,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3360,146.840,207,190,145,,,342,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3368,147.079,205,190,145,,,315,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3376,147.359,214,190,145,,,311,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3384,147.733,219,190,145,,,282,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3392,148.056,225,200,145,,,318,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3400,148.355,226,200,145,,,299,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3408,148.729,222,200,145,,,271,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3416,148.973,220,200,145,,,262,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3424,149.370,218,200,145,,,251,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3432,149.624,221,200,145,,,217,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3440,149.987,218,200,145,,,256,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3448,150.293,218,200,145,,,257,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3456,150.556,221,200,145,,,274,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3464,150.895,216,200,145,,,272,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3472,151.161,212,200,145,,,278,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3480,151.497,209,190,145,,,299,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3488,151.813,216,190,153,,,217,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3496,152.056,219,190,159,,,197,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3504,152.440,228,200,169,,,219,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3512,152.762,231,200,172,,,304,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3520,153.065,236,210,172,,,232,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3528,153.339,243,210,172,,,267,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3536,153.595,228,210,172,,,316,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3544,153.994,237,210,172,,,257,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3552,154.257,232,210,172,,,287,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3560,154.543,237,210,172,,,284,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3568,154.892,231,210,172,,,253,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3576,155.152,221,200,172,,,271,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3584,155.411,220,200,172,,,258,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3592,155.687,209,200,172,,,257,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3600,156.072,205,190,172,,,272,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3608,156.418,195,180,172,,,274,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3616,156.723,201,180,172,,,257,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3624,156.994,209,180,172,,,248,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3632,157.265,215,190,172,,,244,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3640,157.548,224,200,172,,,258,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3648,157.797,227,200,172,,,254,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3656,158.094,225,200,172,,,268,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3664,158.422,217,200,172,,,280,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3672,158.756,218,190,172,,,263,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3680,159.056,226,200,172,,,267,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3688,159.371,224,200,177,,,219,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3696,159.709,226,200,-175,,,190,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3704,160.082,219,200,-170,,,275,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3712,160.361,219,200,-169,,,286,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3720,160.654,215,200,-168,,,245,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3728,160.939,214,190,-168,,,243,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3736,161.221,215,190,-168,,,270,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3744,161.544,216,190,-168,,,286,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3752,161.782,216,190,-168,,,282,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3760,162.094,221,200,-168,,,289,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3768,162.398,231,200,-168,,,237,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3776,162.691,233,200,-168,,,269,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3784,163.054,226,200,-168,,,236,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3792,163.325,223,200,-168,,,248,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3800,163.725,210,190,-168,,,277,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3808,164.059,211,190,-168,,,257,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3816,164.344,219,190,-168,,,268,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3824,164.623,223,190,-168,,,213,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3832,164.915,234,200,-168,,,246,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3840,165.197,242,210,-168,,,274,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3848,165.531,238,210,-168,,,282,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3856,165.858,236,210,-168,,,267,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3864,166.125,219,210,-168,,,281,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3872,166.386,213,200,-168,,,241,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3880,166.696,209,190,-168,,,255,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3888,167.061,208,190,-168,,,258,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3896,167.294,204,190,-168,,,277,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3904,167.614,198,180,-168,,,273,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3912,167.921,203,180,-168,,,234,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3920,168.282,213,180,-168,,,245,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3928,168.713,220,190,-168,,,305,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3936,169.142,236,200,-168,,,269,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3944,169.862,234,210,-168,,,299,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3952,170.576,232,210,-168,,,249,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3960,171.246,218,190,-159,,,216,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3968,171.675,218,190,-153,,,243,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3976,172.253,218,200,-153,,,296,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3984,172.596,221,200,-153,,,296,
S1_futsal_C3clean_20260726_082257,C3_clean_lap_v2_wet,3992,172.905,227,200,-153,,,146,blur_moderate
